bulan, titik_lokasi , kecamatan , wilayah , panjang/luas ,satuan_panjang/luas,tanggal,volume_sampah_perhari(m3)
6,Kali Cipinang Jembatan Pasar Cibubur - Jembatan Kiwi,Ciracas,Jakarta Timur,1000,m,30,1
6,Kali Cipinang Jembatan Kiwi- Jembatan Mustika Ratu,Ciracas,Jakarta Timur,1000,m,30,2
6,Kali Cipinang Jembatan Mustika Ratu - Jembatan Tanjung,Ciracas,Jakarta Timur,1000,m,30,1
6,Kali Cipinang Jembatan tanjung - Jembatan Pemadam,Ciracas,Jakarta Timur,1000,m,30,-
6,Kali Cipinang Jembatan Pemadam - Jembatan Gang. Mawar,Ciracas,Jakarta Timur,1000,m,30,-
6,Kali Cipinang Jembatan Gang Mawar -Belakang TPU Ciracas,Ciracas,Jakarta Timur,1000,m,30,-
6,Kali Cipinang Belakang TPU Ciracas - Jembatan P. Ali,Ciracas,Jakarta Timur,1000,m,30,-
6,Kali Cipinang Jembatan Panganten Ali - Jembatan SPM Rambutan,Ciracas,Jakarta Timur,1000,m,30,-
6,Kali Cipinang Jembatan SPM Rambutan - Belakang PT Holcim,Ciracas,Jakarta Timur,1000,m,30,-
6,Kali Cipinang -Belakang PT Holcim - Jembatan Dukuh,Ciracas,Jakarta Timur,1000,m,30,-
6,Kali Cipinang Jembatan Dukuh - Jembatan belakang Depos,Ciracas,Jakarta Timur,1000,m,30,-
